time,Hips.x,Hips.y,Hips.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb.x,LeftHandThumb.y,LeftHandThumb.z,L_Wrist_End.x,L_Wrist_End.y,L_Wrist_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb.x,RightHandThumb.y,RightHandThumb.z,R_Wrist_End.x,R_Wrist_End.y,R_Wrist_End.z
  10.19959,-122.25550,  34.86660, -22.09860,-119.17028,  34.95658, -23.31386,-117.27185,  18.47693, -22.27225,-119.15993,   2.68399, -24.96717,-114.02901,   0.73939, -21.31879,-125.34072,  34.77662, -20.88334,-125.71696,  18.17362, -20.20015,-126.54194,   2.66281, -24.55660,-126.78203,   0.99042, -18.18761,-122.25450,  34.90558, -22.09317,-122.17393,  44.11505, -21.73470,-122.62916,  52.92244, -21.68996,-122.63058,  59.68282, -20.60829,-122.62916,  52.92244, -21.68996,-116.52849,  54.04414, -25.56478,-114.11860,  43.57786, -26.89839,-111.64301,  33.81362, -25.66992,-111.64301,  33.81362, -25.66992,-110.04524,  30.34141, -24.72607,-122.62916,  52.92244, -21.68996,-129.49269,  53.29242, -19.19081,-129.90953,  42.65227, -17.25623,-126.15838,  34.07521, -13.33947,-126.15838,  34.07521, -13.33947,-124.67209,  29.99818, -10.13625
  10.20792,-122.33830,  34.85450, -22.09310,-119.23813,  34.94101, -23.26997,-117.27902,  18.47131, -22.18434,-119.16149,   2.69250, -24.96463,-114.03118,   0.74329, -21.31785,-125.43847,  34.76799, -20.91623,-125.81605,  18.15952, -20.38308,-126.52856,   2.59551, -24.56617,-126.77185,   0.97972, -18.18271,-122.33733,  34.89348, -22.08768,-122.27322,  44.10323, -21.73312,-122.75424,  52.90930, -21.69715,-122.78123,  59.66856, -20.60891,-122.75424,  52.90930, -21.69715,-116.59627,  54.02878, -25.48091,-114.14660,  43.57060, -26.80556,-111.64266,  33.81664, -25.55313,-111.64266,  33.81664, -25.55313,-110.02492,  30.35697, -24.59734,-122.75424,  52.90930, -21.69715,-129.65057,  53.25229, -19.28600,-130.05031,  42.61069, -17.35581,-126.40008,  34.00014, -13.41724,-126.40008,  34.00014, -13.41724,-124.97763,  29.90580, -10.20712
  10.21626,-122.43400,  34.85260, -22.08530,-119.31802,  34.92817, -23.22041,-117.29272,  18.46943, -22.09083,-119.16567,   2.70488, -24.95708,-114.03434,   0.74708, -21.31632,-125.54998,  34.77703, -20.95019,-125.89770,  18.16392, -20.56081,-126.52030,   2.55071, -24.57132,-126.76507,   0.96809, -18.17961,-122.43297,  34.89158, -22.07987,-122.37523,  44.10150, -21.72872,-122.87926,  52.90631, -21.70137,-122.92493,  59.66419, -20.60516,-122.87926,  52.90631, -21.70137,-116.67272,  54.01685, -25.40760,-114.17659,  43.56561, -26.69991,-111.64532,  33.82081, -25.43123,-111.64532,  33.82081, -25.43123,-110.00475,  30.37327, -24.47049,-122.87926,  52.90631, -21.70137,-129.80894,  53.21457, -19.38292,-130.19143,  42.57192, -17.45503,-126.64832,  33.92510, -13.49815,-126.64832,  33.92510, -13.49815,-125.29329,  29.80932, -10.28627
  10.22459,-122.50880,  34.85920, -22.09360,-119.38406,  34.93716, -23.20422,-117.33181,  18.48630, -22.01036,-119.17732,   2.72842, -24.93055,-114.03223,   0.76388, -21.31292,-125.63354,  34.78124, -20.98298,-125.97389,  18.16608, -20.68503,-126.54628,   2.52176, -24.58014,-126.75598,   0.94747, -18.18513,-122.50783,  34.89818, -22.08814,-122.47087,  44.10800, -21.73162,-123.00195,  52.91124, -21.71094,-123.07268,  59.66764, -20.60700,-123.00195,  52.91124, -21.71094,-116.74596,  54.01885, -25.33397,-114.20920,  43.56958, -26.56144,-111.66990,  33.82368, -25.31744,-111.66990,  33.82368, -25.31744,-109.99302,  30.40259, -24.32539,-123.00195,  52.91124, -21.71094,-129.96748,  53.17733, -19.49707,-130.32924,  42.53423, -17.56765,-126.89594,  33.85461, -13.58585,-126.89594,  33.85461, -13.58585,-125.62655,  29.70705, -10.37988
  10.23292,-122.59570,  34.87760, -22.08100,-119.45388,  34.93711, -23.14355,-117.36915,  18.49202, -21.92664,-119.18235,   2.74401, -24.91945,-114.03731,   0.77045, -21.30667,-125.73752,  34.81809, -21.01845,-126.02853,  18.20077, -20.79952,-126.53743,   2.52531, -24.57645,-126.75188,   0.94586, -18.18286,-122.59461,  34.91658, -22.07560,-122.55774,  44.12664, -21.72534,-123.12389,  52.92771, -21.71495,-123.21716,  59.68304, -20.60610,-123.12389,  52.92771, -21.71495,-116.82423,  54.02212, -25.26563,-114.24323,  43.57679, -26.43292,-111.67794,  33.83808, -25.18593,-111.67794,  33.83808, -25.18593,-109.98002,  30.42609, -24.19832,-123.12389,  52.92771, -21.71495,-130.11880,  53.15075, -19.59079,-130.47376,  42.50618, -17.66820,-127.15170,  33.78958, -13.67287,-127.15170,  33.78958, -13.67287,-125.97117,  29.61400, -10.46930
  10.24126,-122.66980,  34.89880, -22.06700,-119.51205,  34.94181, -23.08206,-117.41627,  18.49908, -21.85238,-119.19077,   2.75895, -24.90913,-114.04414,   0.77411, -21.30480,-125.82755,  34.85579, -21.05194,-126.07334,  18.23713, -20.88544,-126.52959,   2.53873, -24.57277,-126.75082,   0.94284, -18.18351,-122.66862,  34.93779, -22.06166,-122.62470,  44.14806, -21.71801,-123.22902,  52.94660, -21.72381,-123.35809,  59.70135, -20.61501,-123.22902,  52.94660, -21.72381,-116.89223,  54.03911, -25.20839,-114.27737,  43.59322, -26.29241,-111.69363,  33.85893, -25.04910,-111.69363,  33.85893, -25.04910,-109.97385,  30.45508, -24.07127,-123.22902,  52.94660, -21.72381,-130.26268,  53.12453, -19.72717,-130.56342,  42.47417, -17.82756,-127.40540,  33.72477, -13.77132,-127.40540,  33.72477, -13.77132,-126.33009,  29.51704, -10.57280
  10.24959,-122.73420,  34.92270, -22.04220,-119.56026,  34.95838, -23.00571,-117.47233,  18.51357, -21.79050,-119.19942,   2.77909, -24.90298,-114.05291,   0.77716, -21.30795,-125.90814,  34.88702, -21.07869,-126.10914,  18.26748, -20.94336,-126.51859,   2.55346, -24.56916,-126.75241,   0.94069, -18.18458,-122.73303,  34.96169, -22.03689,-122.71578,  44.17258, -21.70751,-123.35739,  52.96847, -21.72224,-123.50021,  59.72550, -20.62919,-123.35739,  52.96847, -21.72224,-116.98156,  54.05483, -25.13680,-114.32072,  43.61378, -26.15349,-111.71027,  33.88676, -24.90906,-111.71027,  33.88676, -24.90906,-109.96891,  30.49131, -23.94027,-123.35739,  52.96847, -21.72224,-130.41866,  53.11643, -19.82295,-130.77848,  42.46721, -17.92723,-127.70017,  33.69012, -13.86956,-127.70017,  33.69012, -13.86956,-126.68105,  29.43836, -10.71110
  10.25792,-122.80270,  34.94300, -22.00850,-119.61311,  34.97717, -22.91892,-117.53679,  18.52833, -21.73888,-119.20759,   2.79726, -24.89901,-114.06161,   0.78521, -21.30888,-125.99229,  34.90883, -21.09808,-126.15086,  18.28845, -21.02268,-126.52396,   2.55482, -24.56642,-126.75162,   0.93819, -18.18260,-122.80161,  34.98200, -22.00323,-122.79883,  44.19351, -21.69136,-123.46698,  52.98737, -21.72658,-123.63487,  59.74456, -20.63813,-123.46698,  52.98737, -21.72658,-117.05324,  54.08630, -25.06529,-114.36285,  43.64448, -25.99231,-111.73216,  33.92099, -24.76303,-111.73216,  33.92099, -24.76303,-109.97155,  30.53212, -23.80605,-123.46698,  52.98737, -21.72658,-130.55277,  53.11599, -19.91947,-130.92242,  42.46551, -18.03274,-127.97654,  33.64223, -13.97692,-127.97654,  33.64223, -13.97692,-127.05620,  29.35106, -10.84153
  10.26626,-122.87170,  34.95920, -21.97960,-119.67072,  34.99003, -22.84927,-117.59740,  18.53900, -21.69479,-119.21170,   2.81075, -24.89797,-114.07281,   0.78937, -21.30292,-126.07268,  34.92837, -21.10993,-126.19271,  18.30749, -21.10291,-126.52822,   2.55488, -24.56516,-126.75318,   0.93691, -18.18158,-122.87067,  34.99822, -21.97443,-122.88176,  44.21040, -21.68330,-123.57128,  53.00254, -21.73162,-123.76275,  59.75926, -20.64408,-123.57128,  53.00254, -21.73162,-117.12025,  54.12227, -24.99062,-114.40779,  43.67856, -25.82768,-111.75684,  33.95879, -24.61255,-111.75684,  33.95879, -24.61255,-109.96569,  30.58076, -23.67411,-123.57128,  53.00254, -21.73162,-130.68025,  53.12039, -20.01720,-131.07073,  42.46850, -18.14268,-128.26251,  33.59742, -14.09349,-128.26251,  33.59742, -14.09349,-127.42920,  29.27409, -10.97800
  10.27459,-122.93800,  34.97130, -21.96160,-119.72739,  35.00443, -22.79494,-117.65882,  18.55149, -21.65920,-119.21754,   2.82478, -24.89728,-114.08163,   0.80086, -21.29940,-126.14861,  34.93817, -21.12826,-126.23961,  18.31714, -21.16127,-126.53826,   2.55086, -24.56414,-126.75083,   0.93499, -18.17961,-122.93706,  35.01032, -21.95642,-122.96344,  44.22269, -21.67240,-123.67073,  53.01330, -21.73857,-123.88790,  59.76934, -20.65161,-123.67073,  53.01330, -21.73857,-117.18368,  54.15902, -24.91602,-114.45178,  43.71433, -25.67384,-111.78758,  33.99791, -24.46085,-111.78758,  33.99791, -24.46085,-109.97939,  30.62633, -23.53194,-123.67073,  53.01330, -21.73857,-130.80111,  53.13026, -20.11544,-131.22450,  42.47720, -18.25476,-128.55011,  33.56332, -14.20898,-128.55011,  33.56332, -14.20898,-127.82203,  29.19827, -11.12545
  10.28292,-122.99560,  34.98220, -21.93130,-119.77667,  35.02104, -22.73163,-117.72015,  18.56402, -21.63374,-119.22146,   2.83738, -24.89918,-114.08911,   0.81384, -21.29602,-126.21453,  34.94336, -21.13097,-126.28659,  18.32239, -21.20852,-126.55211,   2.54528, -24.56360,-126.75151,   0.93311, -18.17771,-122.99479,  35.02123, -21.92617,-123.04244,  44.23419, -21.66505,-123.76681,  53.02330, -21.74488,-124.00725,  59.77793, -20.65409,-123.76681,  53.02330, -21.74488,-117.23784,  54.19851, -24.82418,-114.49826,  43.75096, -25.51150,-111.81897,  34.03815, -24.30292,-111.81897,  34.03815, -24.30292,-109.99811,  30.67083, -23.38334,-123.76681,  53.02330, -21.74488,-130.91689,  53.14465, -20.21116,-131.37573,  42.49007, -18.36766,-128.84527,  33.52889, -14.33379,-128.84527,  33.52889, -14.33379,-128.21028,  29.13240, -11.27445
  10.29125,-123.06110,  34.99190, -21.91070,-119.83493,  35.03410, -22.68114,-117.77813,  18.57539, -21.60942,-119.22476,   2.84959, -24.90348,-114.09583,   0.82897, -21.29381,-126.28727,  34.94970, -21.14026,-126.33313,  18.32877, -21.24251,-126.56331,   2.54343, -24.56132,-126.75212,   0.93316, -18.17462,-123.06038,  35.03093, -21.90556,-123.12208,  44.24406, -21.65343,-123.85553,  53.03229, -21.74625,-124.11881,  59.78664, -20.65901,-123.85553,  53.03229, -21.74625,-117.29376,  54.23482, -24.74422,-114.54168,  43.78594, -25.35747,-111.85298,  34.07637, -24.14371,-111.85298,  34.07637, -24.14371,-110.01970,  30.71414, -23.23024,-123.85553,  53.03229, -21.74625,-131.02550,  53.15683, -20.30868,-131.53114,  42.50093, -18.48517,-129.14344,  33.49478, -14.46446,-129.14344,  33.49478, -14.46446,-128.60245,  29.07236, -11.42449
  10.29959,-123.12100,  35.00080, -21.88450,-119.88845,  35.04667, -22.62750,-117.83702,  18.58487, -21.59371,-119.22610,   2.85845, -24.90954,-114.10184,   0.84252, -21.29063,-126.35355,  34.95493, -21.14150,-126.38087,  18.33415, -21.27087,-126.57305,   2.54179, -24.55853,-126.75268,   0.93060, -18.17180,-123.12038,  35.03983, -21.87938,-123.19202,  44.25337, -21.64532,-123.93949,  53.04022, -21.75512,-124.22344,  59.79223, -20.65859,-123.93949,  53.04022, -21.75512,-117.33830,  54.27461, -24.65188,-114.58754,  43.82091, -25.18345,-111.89519,  34.11096, -23.98088,-111.89519,  34.11096, -23.98088,-110.04630,  30.75763, -23.06611,-123.93949,  53.04022, -21.75512,-131.12596,  53.16959, -20.40288,-131.68707,  42.51164, -18.60779,-129.44257,  33.46246, -14.60122,-129.44257,  33.46246, -14.60122,-128.99994,  29.01506, -11.58185
  10.30792,-123.18230,  35.00770, -21.85710,-119.94469,  35.05575, -22.57759,-117.89237,  18.59204, -21.57652,-119.22773,   2.86632, -24.91761,-114.10809,   0.85492, -21.28965,-126.41991,  34.95965, -21.13661,-126.42446,  18.33906, -21.29061,-126.57913,   2.54223, -24.55875,-126.75369,   0.93257, -18.17149,-123.18175,  35.04674, -21.85201,-123.25622,  44.26085, -21.64281,-124.02018,  53.04612, -21.76487,-124.32591,  59.79581, -20.65997,-124.02018,  53.04612, -21.76487,-117.38201,  54.30508, -24.56494,-114.63013,  43.84915, -25.04436,-111.93323,  34.14401, -23.81348,-111.93323,  34.14401, -23.81348,-110.07584,  30.79628, -22.89547,-124.02018,  53.04612, -21.76487,-131.22581,  53.17964, -20.51916,-131.84562,  42.52311, -18.73501,-129.74516,  33.43520, -14.73800,-129.74516,  33.43520, -14.73800,-129.40134,  28.97612, -11.72299
  10.31625,-123.24380,  35.01700, -21.83140,-120.00164,  35.06508, -22.53115,-117.94937,  18.59921, -21.56614,-119.22412,   2.87235, -24.92546,-114.11288,   0.86590, -21.28294,-126.48596,  34.96892, -21.13165,-126.46841,  18.34865, -21.31679,-126.58151,   2.54578, -24.55733,-126.75378,   0.93340, -18.17069,-123.24329,  35.05604, -21.82634,-123.31989,  44.27056, -21.63691,-124.10156,  53.05410, -21.77104,-124.42264,  59.80153, -20.65671,-124.10156,  53.05410, -21.77104,-117.42909,  54.32990, -24.48048,-114.67174,  43.87292, -24.90205,-111.97488,  34.17078, -23.64766,-111.97488,  34.17078, -23.64766,-110.11385,  30.83032, -22.71071,-124.10156,  53.05410, -21.77104,-131.31869,  53.18912, -20.59402,-132.00197,  42.52792, -18.86167,-130.03748,  33.40249, -14.88106,-130.03748,  33.40249, -14.88106,-129.83993,  28.95132, -11.84133
  10.32459,-123.29940,  35.02410, -21.79930,-120.05311,  35.07297, -22.47955,-117.99835,  18.60537, -21.54996,-119.22265,   2.87912, -24.93086,-114.11993,   0.87948, -21.27269,-126.54569,  34.97523, -21.11905,-126.50451,  18.35542, -21.33846,-126.58057,   2.54784, -24.55699,-126.75624,   0.93170, -18.17140,-123.29894,  35.06315, -21.79429,-123.36865,  44.27822, -21.63077,-124.17334,  53.05952, -21.77525,-124.51563,  59.80556, -20.65886,-124.17334,  53.05952, -21.77525,-117.46698,  54.35146, -24.39180,-114.71241,  43.89224, -24.77428,-112.01944,  34.19590, -23.46781,-112.01944,  34.19590, -23.46781,-110.16931,  30.85554, -22.50915,-124.17334,  53.05952, -21.77525,-131.40275,  53.19427, -20.67610,-132.16055,  42.52968, -18.99645,-130.33850,  33.36908, -15.02887,-130.33850,  33.36908, -15.02887,-130.23536,  28.90616, -12.00173
  10.33292,-123.35250,  35.03080, -21.76780,-120.10237,  35.08163, -22.42934,-118.04598,  18.61233, -21.53423,-119.21750,   2.88653, -24.93588,-114.12527,   0.89119, -21.26078,-126.60263,  34.97997, -21.10626,-126.53728,  18.36068, -21.35710,-126.57727,   2.54928, -24.55747,-126.75530,   0.93269, -18.17205,-123.35210,  35.06986, -21.76285,-123.40810,  44.28557, -21.63346,-124.24268,  53.06396, -21.78428,-124.60714,  59.80661, -20.65446,-124.24268,  53.06396, -21.78428,-117.50416,  54.36758, -24.31086,-114.74825,  43.90705, -24.64460,-112.06207,  34.21604, -23.28569,-112.06207,  34.21604, -23.28569,-110.21802,  30.87983, -22.30119,-124.24268,  53.06396, -21.78428,-131.48272,  53.19640, -20.75717,-132.32019,  42.52943, -19.13130,-130.63922,  33.33500, -15.17973,-130.63922,  33.33500, -15.17973,-130.64426,  28.86741, -12.15773
  10.34125,-123.40120,  35.03460, -21.73720,-120.14739,  35.09106, -22.37992,-118.09171,  18.61996, -21.51665,-119.21041,   2.89512, -24.94043,-114.13311,   0.90299, -21.24301,-126.65501,  34.97814, -21.09448,-126.57364,  18.35920, -21.36282,-126.57874,   2.54697, -24.55933,-126.75471,   0.93228, -18.17338,-123.40091,  35.07366, -21.73232,-123.58029,  44.28668, -21.53873,-124.32511,  53.07164, -21.76032,-124.70289,  59.81850, -20.66041,-124.32511,  53.07164, -21.76032,-117.56066,  54.37131, -24.21870,-114.78808,  43.91433, -24.52438,-112.09990,  34.23374, -23.09681,-112.09990,  34.23374, -23.09681,-110.27180,  30.89896, -22.07837,-124.32511,  53.07164, -21.76032,-131.57842,  53.20078, -20.83106,-132.47925,  42.52996, -19.26543,-130.93258,  33.31039, -15.31761,-130.93258,  33.31039, -15.31761,-131.04216,  28.81828, -12.33418
  10.34959,-123.45480,  35.04060, -21.72340,-120.19721,  35.09757, -22.34661,-118.12875,  18.62719, -21.50042,-119.20253,   2.90255, -24.93943,-114.14144,   0.91097, -21.21954,-126.71239,  34.98363, -21.10019,-126.61020,  18.36466, -21.35969,-126.57711,   2.55261, -24.55693,-126.75612,   0.93219, -18.17252,-123.45454,  35.07966, -21.71848,-123.65161,  44.29249, -21.53349,-124.39414,  53.07770, -21.75294,-124.77578,  59.82251, -20.64181,-124.39414,  53.07770, -21.75294,-117.60670,  54.37612, -24.14782,-114.82129,  43.92119, -24.40289,-112.14153,  34.24946, -22.90137,-112.14153,  34.24946, -22.90137,-110.32022,  30.92059, -21.85189,-124.39414,  53.07770, -21.75294,-131.65736,  53.21190, -20.90546,-132.63944,  42.54153, -19.38626,-131.25215,  33.29495, -15.44237,-131.25215,  33.29495, -15.44237,-131.42052,  28.75748, -12.53120
  10.35792,-123.50280,  35.04630, -21.70550,-120.24135,  35.10767, -22.30779,-118.16347,  18.63731, -21.48477,-119.19110,   2.91248, -24.93705,-114.15345,   0.91672, -21.18772,-126.76425,  34.98493, -21.10321,-126.64511,  18.36588, -21.35005,-126.57603,   2.55558, -24.55535,-126.75623,   0.93229, -18.17170,-123.50262,  35.08536, -21.70057,-123.70613,  44.29796, -21.51151,-124.45848,  53.08191, -21.74778,-124.85431,  59.82533, -20.63322,-124.45848,  53.08191, -21.74778,-117.64670,  54.38078, -24.07226,-114.85182,  43.92748, -24.28732,-112.18298,  34.26663, -22.69886,-112.18298,  34.26663, -22.69886,-110.38540,  30.93826, -21.60769,-124.45848,  53.08191, -21.74778,-131.73067,  53.21009, -20.98002,-132.79745,  42.53931, -19.52210,-131.54539,  33.26529, -15.59743,-131.54539,  33.26529, -15.59743,-131.69593,  28.65945, -12.79467
  10.36625,-123.54910,  35.04880, -21.68830,-120.28391,  35.11398, -22.26952,-118.19367,  18.64390, -21.47244,-119.17533,   2.91811, -24.93369,-114.16633,   0.91330, -21.15095,-126.81429,  34.98362, -21.10708,-126.67780,  18.36444, -21.33524,-126.57048,   2.55688, -24.55298,-126.75681,   0.93172, -18.16998,-123.54900,  35.08786, -21.68337,-123.76274,  44.30038, -21.50168,-124.52052,  53.08376, -21.74142,-124.91747,  59.82265, -20.60014,-124.52052,  53.08376, -21.74142,-117.68737,  54.38273, -24.00227,-114.88294,  43.93110, -24.16906,-112.22607,  34.28109, -22.49680,-112.22607,  34.28109, -22.49680,-110.45553,  30.95596, -21.35283,-124.52052,  53.08376, -21.74142,-131.80070,  53.20959, -21.05313,-132.95159,  42.53886, -19.66023,-131.83431,  33.23643, -15.76221,-131.83431,  33.23643, -15.76221,-131.98068,  28.56483, -13.07026
  10.37458,-123.59510,  35.05080, -21.64820,-120.32493,  35.12136, -22.20005,-118.22276,  18.65029, -21.45643,-119.15248,   2.92338, -24.92688,-114.17617,   0.90686, -21.10739,-126.86527,  34.98024, -21.09635,-126.70973,  18.36121, -21.32327,-126.56221,   2.55601, -24.55101,-126.75635,   0.93011, -18.16844,-123.59511,  35.08986, -21.64329,-123.82280,  44.30239, -21.47971,-124.58189,  53.08541, -21.72829,-124.98725,  59.82443, -20.59078,-124.58189,  53.08541, -21.72829,-117.72965,  54.38191, -23.93206,-114.91319,  43.93297, -24.05909,-112.27023,  34.29733, -22.28500,-112.27023,  34.29733, -22.28500,-110.52897,  30.97472, -21.08991,-124.58189,  53.08541, -21.72829,-131.86892,  53.21136, -21.11671,-133.10394,  42.54066, -19.79766,-132.12089,  33.21063, -15.92956,-132.12089,  33.21063, -15.92956,-132.39262,  28.51698, -13.28613
  10.38292,-123.63750,  35.05200, -21.62950,-120.36394,  35.12458, -22.16060,-118.24655,  18.65432, -21.44279,-119.12749,   2.92597, -24.91947,-114.18183,   0.90116, -21.06471,-126.91106,  34.97942, -21.09840,-126.74076,  18.36025, -21.30358,-126.55504,   2.55914, -24.54928,-126.75569,   0.92919, -18.16793,-123.63757,  35.09106, -21.62460,-123.87483,  44.30353, -21.47172,-124.63804,  53.08612, -21.72291,-125.06011,  59.82236, -20.57505,-124.63804,  53.08612, -21.72291,-117.76704,  54.38262, -23.86745,-114.94332,  43.93521, -23.95293,-112.31905,  34.31522, -22.06957,-112.31905,  34.31522, -22.06957,-110.60218,  30.99876, -20.82320,-124.63804,  53.08612, -21.72291,-131.93071,  53.20730, -21.18170,-133.25806,  42.53932, -19.93215,-132.40470,  33.18349, -16.09570,-132.40470,  33.18349, -16.09570,-132.76325,  28.46867, -13.50074
  10.39125,-123.68100,  35.05230, -21.60380,-120.40417,  35.12689, -22.11409,-118.26527,  18.65829, -21.42248,-119.10828,   2.93246, -24.91988,-114.17665,   0.89663, -21.05298,-126.95783,  34.97771, -21.09351,-126.77049,  18.35894, -21.31576,-126.55639,   2.55555, -24.54861,-126.75703,   0.92815, -18.16662,-123.68113,  35.09137, -21.59893,-123.92752,  44.30383, -21.46069,-124.69400,  53.08602, -21.71572,-125.12641,  59.81987, -20.55771,-124.69400,  53.08602, -21.71572,-117.80705,  54.38185, -23.80891,-114.97373,  43.93677, -23.85103,-112.36971,  34.33411, -21.85456,-112.36971,  34.33411, -21.85456,-110.68215,  31.02449, -20.55126,-124.69400,  53.08602, -21.71572,-131.99128,  53.20468, -21.23999,-133.40797,  42.53961, -20.06594,-132.68164,  33.15796, -16.26660,-132.68164,  33.15796, -16.26660,-133.13309,  28.42740, -13.71514
  10.39958,-123.71970,  35.05040, -21.58550,-120.43992,  35.12778, -22.07603,-118.28102,  18.66072, -21.41040,-119.08988,   2.93686, -24.92469,-114.16878,   0.89115, -21.04958,-126.99948,  34.97302, -21.09497,-126.79811,  18.35423, -21.30270,-126.55176,   2.55421, -24.54970,-126.75647,   0.92782, -18.16758,-123.71989,  35.08947, -21.58062,-123.97497,  44.30180, -21.44989,-124.74630,  53.08345, -21.70918,-125.19024,  59.81443, -20.53893,-124.74630,  53.08345, -21.70918,-117.84257,  54.38287, -23.74403,-115.00385,  43.93918, -23.75723,-112.42573,  34.35670, -21.63416,-112.42573,  34.35670, -21.63416,-110.76119,  31.05536, -20.28123,-124.74630,  53.08345, -21.70918,-132.04738,  53.20405, -21.29642,-133.54872,  42.54349, -20.18855,-132.95426,  33.13498, -16.43294,-132.95426,  33.13498, -16.43294,-133.49974,  28.39573, -13.91621
  10.40792,-123.75220,  35.04820, -21.55740,-120.46952,  35.12918, -22.02748,-118.29434,  18.66334, -21.38497,-119.06572,   2.94627, -24.93783,-114.16147,   0.87986, -21.05237,-127.03488,  34.96722, -21.08732,-126.82306,  18.34865, -21.30212,-126.54324,   2.54899, -24.54817,-126.75517,   0.92477, -18.16573,-123.75247,  35.08727, -21.55257,-124.02130,  44.29947, -21.44160,-124.79766,  53.08067, -21.70112,-125.24692,  59.81014, -20.52425,-124.79766,  53.08067, -21.70112,-117.87958,  54.38320, -23.68462,-115.03497,  43.94113, -23.66344,-112.48240,  34.37981, -21.41764,-112.48240,  34.37981, -21.41764,-110.84522,  31.08917, -20.00652,-124.79766,  53.08067, -21.70112,-132.10127,  53.20847, -21.33849,-133.68768,  42.55216, -20.31115,-133.22327,  33.11726, -16.60371,-133.22327,  33.11726, -16.60371,-133.85433,  28.36837, -14.12547
  10.41625,-123.78720,  35.04650, -21.53470,-120.50202,  35.13049, -21.98645,-118.30120,  18.66716, -21.36740,-119.03840,   2.95597, -24.95340,-114.15496,   0.87051, -21.05194,-127.07238,  34.96251, -21.08295,-126.85382,  18.34428, -21.31670,-126.53330,   2.54206, -24.54648,-126.75217,   0.92183, -18.16326,-123.78754,  35.08557, -21.52989,-124.06596,  44.29765, -21.43365,-124.84630,  53.07845, -21.69474,-125.30256,  59.80544, -20.50644,-124.84630,  53.07845, -21.69474,-117.91569,  54.38519, -23.63120,-115.06630,  43.94455, -23.57575,-112.54406,  34.40685, -21.19910,-112.54406,  34.40685, -21.19910,-110.92946,  31.12723, -19.73718,-124.84630,  53.07845, -21.69474,-132.15208,  53.21356, -21.38175,-133.82030,  42.56315, -20.42521,-133.48138,  33.10305, -16.76875,-133.48138,  33.10305, -16.76875,-134.19245,  28.34361, -14.33277
  10.42458,-123.81950,  35.04500, -21.51300,-120.53207,  35.13053, -21.94781,-118.30369,  18.67015, -21.34958,-119.01047,   2.96680, -24.97584,-114.14348,   0.86079, -21.06487,-127.10693,  34.95947, -21.07819,-126.87882,  18.34135, -21.31064,-126.52924,   2.54077, -24.54546,-126.75207,   0.92115, -18.16222,-123.81988,  35.08407, -21.50818,-124.10821,  44.29597, -21.42383,-124.89507,  53.07601, -21.69077,-125.35162,  59.80102, -20.49143,-124.89507,  53.07601, -21.69077,-117.95152,  54.38669, -23.57754,-115.09698,  43.94763, -23.49486,-112.60650,  34.43605, -20.98384,-112.60650,  34.43605, -20.98384,-111.01571,  31.16917, -19.46829,-124.89507,  53.07601, -21.69077,-132.20284,  53.22003, -21.43301,-133.94951,  42.57761, -20.52901,-133.74335,  33.08752, -16.94101,-133.74335,  33.08752, -16.94101,-134.52378,  28.31052, -14.56129
  10.43292,-123.84890,  35.04340, -21.48540,-120.55944,  35.13030, -21.90425,-118.29953,  18.67346, -21.32719,-118.97582,   2.97971, -25.00049,-114.13446,   0.85887, -21.06581,-127.13836,  34.95650, -21.06655,-126.90013,  18.33877, -21.31617,-126.52360,   2.53758, -24.54494,-126.75227,   0.91991, -18.16141,-123.84932,  35.08248, -21.48061,-124.14636,  44.29425, -21.41525,-124.93536,  53.07415, -21.68040,-125.40044,  59.79745, -20.47478,-124.93536,  53.07415, -21.68040,-117.98372,  54.39018, -23.53337,-115.12740,  43.95197, -23.41364,-112.66830,  34.46738, -20.77291,-112.66830,  34.46738, -20.77291,-111.10628,  31.20943, -19.20901,-124.93536,  53.07415, -21.68040,-132.24424,  53.22493, -21.46099,-134.07755,  42.59070, -20.63567,-133.99584,  33.07412, -17.11345,-133.99584,  33.07412, -17.11345,-134.83843,  28.28776, -14.77406
